Cell_lines,CIDs,IC50,Average_IC50,Tissue,logIC50
UACC812,CIDs00176166,"[0.08824, 0.2761, 0.2948, 0.3175]",0.24416,breast,0.6123254837252136
UACC812,CIDs03081361,"[0.1153, 0.1183, 0.1218, 0.1224, 0.1581, 0.1585, 0.1589, 0.159, 0.1605, 0.1732, 0.1738, 0.1783, 0.1814, 0.1863, 0.1931, 0.196, 0.2017, 0.2033, 0.2064, 0.2076, 0.2155, 0.2207, 0.2248, 0.2299, 0.2414, 0.2448, 0.2542, 0.2599, 0.2623, 0.265]",0.19308,breast,0.7142627098533456
UACC812,CIDs06442177,"[0.005219, 0.007701, 0.01072]",0.00788,breast,2.1034737825104446
UACC812,CIDs10126189,"[0.004368, 0.007151, 0.007624, 0.007678, 0.008486, 0.008525, 0.00853, 0.008694, 0.008814, 0.008965, 0.009294]",0.00801,breast,2.0963674839157624
UACC812,CIDs10127622,"[0.01721, 0.08702, 0.09438, 0.2865, 0.3107, 0.3511, 0.3671, 0.4208, 0.4563, 0.5718, 0.7399, 1.12, 1.401, 1.476, 1.566, 1.579, 1.671, 2.253, 4.743, 4.756, 5.752, 6.336, 7.293, 12.55]",2.3416200000000003,breast,-0.3695164187922134
UACC812,CIDs11152667,"[0.2902, 0.337, 0.3466, 0.3472, 0.348, 0.3529, 0.354, 0.3541, 0.3571, 0.3598, 0.3607, 0.3654, 0.367, 0.3689, 0.3701, 0.3713, 0.372, 0.3753, 0.376, 0.3884, 0.3891, 0.3941, 3.272]",0.4877,breast,0.3118472444084336
UACC812,CIDs11167602,"[0.02, 0.0274, 0.06557, 0.09955, 0.14, 1.186, 2.589]",0.58965,breast,0.2294056971242296
UACC812,CIDs11375205,"[0.0001299, 0.0002435, 0.0004647, 0.000902, 0.001065, 0.001113, 0.001199, 0.001409, 0.001641, 0.001878, 0.002567, 0.003962, 0.003975, 0.004186, 0.004211, 0.004219, 0.004244, 0.004292, 0.004301, 0.004386, 0.004391, 0.004415, 0.004421, 0.004436, 0.004442, 0.004467, 0.004479, 0.004494, 0.004538, 0.004563, 0.004577, 0.004626, 0.004664, 0.004701, 0.00482, 0.005175, 0.005914]",0.0035,breast,2.4559319556497243
UACC812,CIDs11494412,"[0.1839, 0.1879, 0.192, 0.2097, 0.2556]",0.2058199999999999,breast,0.6865124261352452
UACC812,CIDs11520894,"[2.055e-07, 0.001199, 0.009354, 0.1974]",0.0519899999999999,breast,1.2840801825664203
UACC812,CIDs11556711,"[0.003049, 0.00305, 0.003051, 0.003051, 0.003052, 0.003052, 0.003053, 0.003054, 0.003054, 0.003067]",0.00305,breast,2.5157001606532137
UACC812,CIDs11597571,"[0.3612, 0.3718, 0.4056, 0.5581, 1.269]",0.59314,breast,0.226842787156167
UACC812,CIDs11625818,"[0.002991, 0.004486, 0.06491, 0.1351, 0.1385, 2.519]",0.4775,breast,0.3210266240802349
UACC812,CIDs11656518,"[0.1389, 0.192, 0.2831, 0.2996, 0.3228, 0.3325, 0.3647, 0.4309, 2.943]",0.58972,breast,0.2293541431356273
UACC812,CIDs11707110,"[0.002922, 0.009291, 0.00963, 0.009649, 0.009699, 0.0098, 0.009861, 0.009863, 0.009926, 0.01011]",0.00908,breast,2.041914151478915
UACC812,CIDs11717001,"[0.02391, 0.09832, 0.1299, 0.3612, 0.8054]",0.28375,breast,0.5470641297988209
UACC812,CIDs11955716,"[0.03227, 0.0346, 0.03656, 0.03842, 0.03862, 0.03931]",0.03663,breast,1.4361630813354551
UACC812,CIDs16659841,"[0.01656, 0.3157, 0.3366, 0.3744, 0.6429, 0.7177, 0.8638, 1.36, 1.559, 2.457, 3.256, 4.594]",1.37447,breast,-0.1381352651131769
UACC812,CIDs16719221,"[0.03815, 0.3797, 0.5547, 0.8818]",0.4635899999999999,breast,0.3338659406800962
UACC812,CIDs16720766,"[0.0623, 0.06387, 0.0692, 0.07056, 0.07353, 0.07364, 0.0761, 0.08534, 0.08728]",0.07354,breast,1.1334763744671563
UACC812,CIDs17754438,"[0.261, 0.267, 0.3106]",0.27953,breast,0.5535715754867341
UACC812,CIDs23725625,"[0.0006822, 0.001269, 0.00678, 0.007911, 0.01147, 0.02172, 0.02662, 0.04499, 0.04609, 0.0634, 0.0773, 0.08755, 0.08829, 0.1127, 0.1192, 0.1209, 0.1444, 0.1459, 0.1667, 0.1715, 0.1934, 0.2085, 0.3248, 0.458, 1.923]",0.18292,breast,0.7377388072913557
UACC812,CIDs24856436,"[0.2608, 0.3577, 0.3582, 0.39, 0.3936, 0.4715, 0.7723, 6.901]",1.23814,breast,-0.0927697543689564
UACC812,CIDs24964624,"[0.02298, 0.02429, 0.2767]",0.10799,breast,0.9666164588268809
UACC812,CIDs24978538,"[0.07523, 0.2357, 0.2795, 0.3144, 0.328, 0.3841, 1.554]",0.4529899999999999,breast,0.3439113851676429
UACC812,CIDs25033539,"[0.2009, 0.2211, 0.2622, 0.2702, 0.2732, 0.2773, 0.2802, 0.2866, 0.287]",0.26208,breast,0.5815661199196754
UACC812,CIDs25194865,"[0.1347, 0.143, 0.1449, 0.1464, 0.1533, 0.1549, 0.1578, 0.1627]",0.1497099999999999,breast,0.8247491896384403
UACC812,CIDs25227436,"[0.001126, 0.02667, 0.04321, 0.06186, 0.06264, 0.09021, 0.119, 0.1554, 0.2326, 0.3125]",0.11052,breast,0.9565591237555262
UACC812,CIDs25262792,"[0.3199, 0.3345, 0.3519, 0.3604, 0.3637, 0.3665, 0.3672, 0.373, 0.3732, 0.3954, 0.4005, 0.4009, 0.4055, 0.4338, 0.448, 0.488, 0.5271, 0.5332, 0.5783, 0.59, 0.6199, 0.7486, 0.779, 0.8215, 1.153, 1.213, 1.592]",0.56807,breast,0.2455981453794568
UACC812,CIDs45375953,"[0.009184, 0.02102, 0.2608, 0.3058, 0.5948]",0.2383199999999999,breast,0.6228395097930128
UACC812,CIDs46930996,"[0.1205, 0.1265, 0.1305, 0.1312, 0.1326, 0.1374, 0.1534, 0.1663]",0.1373,breast,0.8623294627632448
UACC812,CIDs49867926,"[0.01182, 0.04002, 0.07078, 0.1421]",0.0661799999999999,breast,1.1792732371761658
UACC812,CIDs49867930,"[0.05499, 0.05882, 0.1019]",0.0719,breast,1.1432711096171173
UACC812,CIDs51039095,"[0.002494, 0.003595, 0.02063, 0.02742, 0.02829, 0.05981, 0.06354, 0.07641, 0.09763, 0.1333, 0.1662]",0.06176,breast,1.2092927126723203
UMUC3,CIDs00005515,"[0.001031, 0.001651, 0.001682, 0.003403, 0.0045, 0.004838, 0.0134]",0.00436,urinary tract,2.360513510731414
UMUC3,CIDs23725625,"[0.08734, 0.1386, 0.1914, 1.043, 1.074, 2.109, 3.936, 4.197, 9.16, 14.36, 25.68, 45.13, 94.76, 104.7, 143.0]",29.971090000000004,urinary tract,-1.4767025378197562
VCAP,CIDs11375205,[0.8413],0.8413,prostate,0.0750491110843893
VCAP,CIDs15951529,"[0.6539, 3.042]",1.84795,prostate,-0.2666902163332977
VCAP,CIDs16659841,"[1.252, 1.461]",1.3565,prostate,-0.1324197980976149
VCAP,CIDs24978538,[5.92],5.92,prostate,-0.7723217067229198
VCAP,CIDs51039095,[20.43],20.43,prostate,-1.3102683666324475
VCAP,CIDs58423153,"[0.3363, 0.4469]",0.3916,prostate,0.4071573168688998
VMCUB1,CIDs00005515,[0.001454],0.00145,urinary tract,2.8386319977650247
VMCUB1,CIDs10302451,[1.035],1.035,urinary tract,-0.0149403497929365
VMCUB1,CIDs10368812,"[0.0001779, 0.001074]",0.00063,urinary tract,3.2006594505464183
VMCUB1,CIDs15953870,"[0.09111, 0.2767, 3.18]",1.1826,urinary tract,-0.0728378746630868
VMCUB1,CIDs23725625,"[0.03082, 0.05181, 0.07536, 0.1156, 0.281, 1.098, 1.44, 8.276]",1.42107,urinary tract,-0.1526154712173883
VMCUB1,CIDs46244453,"[0.6316, 2.509, 2.732]",1.95753,urinary tract,-0.2917084265331076
VMCUB1,CIDs58423153,"[0.0899, 0.16]",0.12495,urinary tract,0.9032637395375313
22RV1,CIDs46893585,"[2.109, 2.737, 8.211, 11.38]",6.10925,prostate,-0.577880093048718
22RV1,CIDs54751698,[1.148],1.148,prostate,0.2091462930304809
647V,CIDs00005311,"[0.631, 1.032, 1.046, 1.049, 1.081, 1.12, 1.14, 1.213, 1.31, 1.423, 1.453, 1.696, 1.936, 2.288, 2.855, 3.584]",1.55356,urinary tract,-0.172673520872561
647V,CIDs10127622,"[0.155, 0.2383, 0.254, 0.2787, 0.2832, 0.2946, 0.4219, 1.05, 2.144]",0.56886,urinary tract,0.2433025429936741
647V,CIDs10302451,[32.56],32.56,urinary tract,-1.1144378075452004
647V,CIDs10368812,"[0.001718, 0.0018]",0.00176,urinary tract,2.4765418110842474
647V,CIDs11152667,"[0.4027, 0.6235]",0.5131,urinary tract,0.1693395630950446
647V,CIDs11375205,"[0.02375, 0.03114, 0.03124, 0.03485, 0.03605, 0.04177, 0.06189]",0.0372399999999999,urinary tract,1.0096807430265735
647V,CIDs11955716,"[0.1212, 0.1287, 0.133, 0.1332, 0.1336, 0.1352, 0.1359, 0.1364, 0.1366, 0.1386, 0.1572, 0.1633, 0.1679, 0.1935]",0.14388,urinary tract,0.8275639782444957
647V,CIDs17755052,"[0.9881, 1.072, 1.322, 2.253, 3.594]",1.84582,urinary tract,-0.2252245538929579
647V,CIDs25227436,"[0.4383, 0.643]",0.54065,urinary tract,0.2196731504890633
647V,CIDs25262792,"[0.3102, 0.5842, 0.7597, 1.656]",0.8275299999999999,urinary tract,0.0053604331175049
647V,CIDs49800198,"[0.0004237, 0.0005104, 0.0005292, 0.0005546, 0.0005874, 0.0005972, 0.0006005, 0.0006337, 0.000662, 0.0006802, 0.0007857]",0.0006,urinary tract,3.182258126592544
647V,CIDs51039095,"[0.08674, 0.2776]",0.18217,urinary tract,0.3385363908884787
647V,CIDs54751698,"[0.3806, 0.4776, 0.8039, 0.816, 1.036]",0.70282,urinary tract,0.1551360907645537
647V,CIDs58423153,"[0.1145, 0.1456, 0.1575, 0.3491, 0.3811, 0.8227, 3.126]",0.72807,urinary tract,-0.0555266512073008
647V,CIDs72793174,"[0.6771, 0.8162, 0.8301, 0.8578, 1.62, 2.025, 2.215, 2.508, 2.559, 8.638]",2.27462,urinary tract,-0.2412194567651765
A549,CIDs00003310,"[0.3104, 0.3124, 0.3187]",0.31383,lung,0.4363879858789373
A549,CIDs00005515,"[0.1118, 0.1134, 0.1794, 0.2376]",0.16055,lung,0.8768936749917029
A549,CIDs10127622,[3.619],3.619,lung,-0.1759449683606571
A549,CIDs17755052,[5.148],5.148,lung,-1.0981814621225725
A549,CIDs24978538,"[0.1114, 0.1126, 0.1373]",0.12043,lung,0.9633117218842296
A549,CIDs44449126,[0.1423],0.1423,lung,0.3247572708950482
A549,CIDs49800198,[0.6101],0.6101,lung,0.2811763170021446
A549,CIDs56946894,"[0.01545, 0.01576, 0.0159, 0.01622, 0.01628, 0.01711, 0.01755, 0.01757, 0.01819]",0.0166699999999999,lung,1.7852150163915166
A549,CIDs70685869,[0.008231],0.00823,lung,0.7819928214547471
A549,CIDs73294313,"[12.7, 57.94, 470.2, 848.0]",347.21,lung,-2.122925504420733
BFTC905,CIDs00005311,"[0.2692, 0.2747, 0.2839, 0.285, 0.3254, 0.3296, 0.3601, 0.3736, 0.3741, 0.3782, 0.4631, 0.4683, 0.5208, 0.6197]",0.3804099999999999,urinary tract,0.3843562402895637
BFTC905,CIDs10127622,"[0.8787, 1.562, 2.804, 2.906, 3.247, 4.242, 4.911]",2.93581,urinary tract,-0.4883919427313366
BFTC905,CIDs10302451,"[0.06617, 1.167]",0.61659,urinary tract,-0.1642329485957672
BFTC905,CIDs10368812,"[0.002527, 0.00522]",0.00387,urinary tract,2.541954715771176
BFTC905,CIDs11152667,"[0.2453, 0.2545]",0.2499,urinary tract,0.5795401609978597
BFTC905,CIDs11375205,"[0.01872, 0.2513]",0.13501,urinary tract,0.6795110184728115
BFTC905,CIDs11955716,"[0.05921, 0.06452, 0.06975, 0.07685, 0.08515, 0.08777, 0.09069, 0.09116, 0.09952, 0.101, 0.1058, 0.1182, 0.1185, 0.1198, 0.1397]",0.09517,urinary tract,0.9751404561442832
BFTC905,CIDs15953870,"[0.2447, 0.2449, 0.355, 0.4825, 0.4954, 0.5383, 0.553, 0.7352, 0.9351, 0.9397, 0.9833, 1.252, 2.17, 2.188, 2.24]",0.95714,urinary tract,-0.1529323432434723
BFTC905,CIDs17755052,"[1.278, 1.561, 4.539, 7.686]",3.766,urinary tract,-0.8367740595308879
BFTC905,CIDs25227436,[0.2453],0.2453,urinary tract,0.6199779661411929
BFTC905,CIDs25262792,"[0.1455, 0.2352, 0.2516, 0.3343]",0.24165,urinary tract,0.5772675122641908
BFTC905,CIDs46244453,"[0.738, 0.8638, 0.8654, 0.9746, 1.001, 1.011, 1.025, 1.039, 1.043, 1.055, 1.071, 1.141, 1.372, 1.777, 1.91]",1.12579,urinary tract,-0.057019685441519
BFTC905,CIDs49800198,"[0.01411, 0.01431, 0.01452, 0.015, 0.01508, 0.01517, 0.01567, 0.01573, 0.01602, 0.01609, 0.01616]",0.01526,urinary tract,1.820902136860345
BFTC905,CIDs51039095,"[0.9642, 1.113, 1.282, 1.861, 2.547, 6.924]",2.44853,urinary tract,-1.0948344447882694
BFTC905,CIDs54751698,"[0.1768, 0.1904, 0.2039, 0.2515, 0.4074]",0.246,urinary tract,0.5533325439447586
BFTC905,CIDs58423153,"[0.009851, 0.01871, 0.02026, 0.2107, 0.3063, 0.3279, 0.3625, 0.9489, 0.9933, 1.005]",0.4203399999999999,urinary tract,-0.2463610456673217
BFTC905,CIDs72793174,"[0.08292, 0.2988, 0.3972, 0.4213, 0.5564, 0.728, 0.9623, 1.594, 2.066, 2.404, 2.601]",1.1010799999999998,urinary tract,0.024186895971364
BT20,CIDs10127622,"[0.02358, 0.04492, 0.05109, 0.05366, 0.05737, 0.06252, 0.06688, 0.07912, 0.08235, 0.08321, 0.08458, 0.1141, 0.1144, 0.1302, 0.1894, 0.2061, 0.3622, 0.4776]",0.12685,breast,1.2526225583015735
BT20,CIDs16654980,"[0.5873, 0.7062, 1.129]",0.8075,breast,-0.2713081122943441
BT20,CIDs17755052,"[0.1892, 0.2404, 0.29, 0.2945, 0.3108, 0.3294, 0.3418, 0.3557, 0.356, 0.372, 0.3846, 0.3865, 0.4179, 0.5099, 0.516, 0.949, 0.9954, 1.013, 1.028, 1.06, 1.087, 1.119, 1.151, 1.508, 1.554, 2.105]",0.72554,breast,0.1781572695613973
BT20,CIDs24964624,"[0.05111, 0.06972, 0.07344, 0.08449, 0.1104, 0.1152, 0.1269, 0.1702, 0.1751, 0.2498, 0.2606, 0.2763, 0.2979, 0.3314, 0.624, 0.6637, 0.8237, 0.8491, 0.8797, 1.315, 1.336, 1.608, 1.784, 2.447]",0.61345,breast,0.5128017386745255
BT20,CIDs25227436,"[0.13, 0.1568, 0.1858, 0.1938, 0.2528, 0.2695, 0.2785, 0.334, 0.349, 0.3605, 0.3605, 0.3814, 0.3816, 0.4203, 0.4501, 0.4687, 0.4893, 0.7367, 0.9067, 0.9151, 0.9688, 1.133, 1.709, 2.847]",0.6116199999999999,breast,0.2781834098392658
BT20,CIDs25262792,"[0.06676, 0.0745, 0.07832, 0.09183, 0.09314, 0.09414, 0.09457, 0.09603, 0.1096, 0.1112, 0.1162, 0.2533, 0.2727, 0.2778, 0.2967, 0.3089, 0.3406, 0.3741, 0.3993, 0.4355, 0.4362, 0.4806, 0.4919, 0.6197, 0.7984, 0.9574, 1.143, 5.523, 15.23]",1.02294,breast,0.3513420167543674
BT20,CIDs46244453,"[1.223, 1.263, 1.309, 4.748]",2.13575,breast,-0.180200504109138
BT20,CIDs46836568,[0.01815],0.01815,breast,1.572703375342222
BT20,CIDs49800198,[0.1039],0.1039,breast,0.961721282190434
BT20,CIDs49846579,[4.744],4.744,breast,-0.5080165887899766
BT20,CIDs51039095,"[0.02416, 0.1244, 0.1439, 0.1821, 0.3288, 0.3334, 0.3681, 0.3992, 17.98, 27.78]",4.76641,breast,0.1091050544968856
BT20,CIDs54751698,"[0.05543, 0.09567, 0.104, 0.1127, 0.1863, 0.252, 0.2524, 0.2968, 0.338, 0.6254, 0.7468, 2.059, 5.279, 180.6]",13.64311,breast,-0.7908363043610551
BT20,CIDs56649450,"[0.1542, 0.2209, 0.3311, 0.4835, 0.7256]",0.38306,breast,0.4747846148509128
BT20,CIDs72793174,"[0.1121, 0.2223, 0.3159, 0.3202, 1.586, 2.086, 2.243, 2.796, 3.034, 3.256, 3.482, 29.13]",4.04863,breast,-0.3201949519685829
BT474,CIDs00002719,"[0.009163, 0.06038, 0.06515, 0.1372, 1.202]",0.29478,breast,0.2989050568168509
BT474,CIDs00104741,"[0.0005653, 0.001121, 0.002258, 0.003364, 0.003865, 0.003918, 0.004164, 0.005801, 0.312]",0.03745,breast,1.6656894132663798
BT474,CIDs06442177,"[0.0007769, 0.001814, 0.003053, 0.003233, 0.003243, 0.00328, 0.003434, 0.003527, 0.003548, 0.003565, 0.00407]",0.00305,breast,3.1847860624874884
BT474,CIDs10127622,[0.8599],0.8599,breast,0.2631438575517875
BT474,CIDs11707110,"[0.007251, 0.008058, 0.009114, 0.00926, 0.009567, 0.009717, 0.01014, 0.01019, 0.01048, 0.01107, 0.01396]",0.00989,breast,1.864436756396369
BT474,CIDs17755052,"[0.3399, 0.3645, 0.3802, 0.391, 0.3912, 0.4502, 0.4508, 0.5023, 0.521, 0.6476, 0.6624]",0.46374,breast,0.3030514321746553
BT474,CIDs25227436,"[0.1283, 0.1361, 0.1606, 0.1636, 0.164, 0.1683, 0.1741, 0.1783, 0.1786, 0.1807, 0.3116]",0.17675,breast,0.7747358273277998
BT474,CIDs25262792,"[0.0659, 0.09535, 0.09817, 0.1031, 0.129, 0.1309, 0.1342, 0.1519, 0.1961]",0.12274,breast,0.6145879494659703
BT474,CIDs46836568,[0.1885],0.1885,breast,0.6275437566721815
BT549,CIDs16654980,"[0.685, 0.7483, 6.553]",2.6621,breast,-0.288534506758904
BT549,CIDs17755052,"[0.2217, 0.252, 0.2702, 0.2735, 0.2832, 0.285, 0.2859, 0.2864, 0.2869, 0.2889, 0.2894, 0.2898, 0.3017, 0.3268, 0.3478, 0.6341, 0.8055]",0.33699,breast,0.5380482201640401
BT549,CIDs24964624,"[0.09382, 0.1173, 0.1776, 0.1977, 0.2226, 0.2312, 0.3007, 0.3104, 0.3767, 0.391, 0.4095, 0.521, 0.6017, 0.6688]",0.33,breast,0.190785364331486
BT549,CIDs25227436,"[0.1098, 0.1574, 0.1693, 0.1748, 0.1775, 0.1967, 0.2186, 0.223, 0.2324, 0.2374, 0.2572, 0.2875, 0.3007, 0.3642, 0.408]",0.2343,breast,0.6021023478565806
BT549,CIDs25262792,"[0.2106, 0.2398, 0.2406, 0.2439, 0.248, 0.2483, 0.2489, 0.2491, 0.2538, 0.2589, 0.261, 0.2751, 0.2871, 0.2895, 0.6087, 0.629, 0.7513, 3.176]",0.4844199999999999,breast,0.3940901127809637
BT549,CIDs51039095,"[0.03559, 0.05636, 0.05892, 0.06136, 0.1027, 0.1334, 0.1412, 0.1457, 0.1518, 0.1691, 0.2588]",0.11954,breast,1.0151404012632823
BT549,CIDs54751698,"[0.09231, 0.09262, 0.09555, 0.1172, 0.1272, 0.144, 0.1714, 0.2103, 0.2443, 0.3364, 0.3969, 0.4105, 0.9603]",0.2614599999999999,breast,0.5119250914295048
BT549,CIDs56649450,"[0.05374, 0.08685, 0.1792, 0.5721, 0.6819, 307.7]",51.54563,breast,-0.8436486212823753
BT549,CIDs72793174,"[0.005304, 0.05251, 0.09682, 0.1367, 0.2073, 0.2334, 0.2784, 0.2874, 0.4376, 0.5046, 2.261, 4.865]",0.7805,breast,0.4294224392665069
C32,CIDs03081361,[5.082],5.082,skin,-1.0076620356848034
C32,CIDs10127622,"[0.1224, 0.15, 0.1563, 0.1607]",0.14735,skin,0.8796632107605076
C32,CIDs11152667,"[0.9087, 1.59]",1.24935,skin,-0.7828516746940896
C32,CIDs24978538,"[0.2781, 2.063]",1.17055,skin,0.3006285720105345
C32,CIDs49800198,"[0.003374, 0.003812]",0.00359,skin,2.454173554425076
CAL120,CIDs11375205,[1.046],1.046,breast,0.4120050151141441
CAL120,CIDs16654980,"[0.2779, 0.2825, 0.2947, 0.3151, 0.3516]",0.3043599999999999,breast,0.3866297365809653
CAL120,CIDs17755052,"[0.01782, 0.1199, 0.1608, 0.1851, 0.2, 0.2227, 0.2471, 0.4018, 0.491, 0.4921, 0.8739, 1.215, 1.805]",0.4947899999999999,breast,0.0296633870022597
CAL120,CIDs23725625,[48.55],48.55,breast,-0.6400476396084414
CAL120,CIDs24964624,"[0.002979, 0.004949, 0.006864, 0.01001, 0.014, 0.02085, 0.03263, 0.0679, 0.09996, 0.2551]",0.05152,breast,1.313769064931638
CAL120,CIDs25227436,"[0.0564, 0.05903, 0.07435, 0.07769, 0.1114, 0.1117, 0.1256, 0.1388, 0.1417, 0.1482, 0.1483, 0.2032, 0.212, 0.2499, 0.2836, 0.5094]",0.1657,breast,0.7882787544623693
CAL120,CIDs25262792,"[0.1184, 0.1331, 0.1334, 0.1503, 0.1532, 0.1599, 0.1617, 0.1625, 0.1655, 0.1691, 0.173, 0.1911, 0.1922, 0.2095, 0.2103, 0.2351, 0.2391]",0.17396,breast,0.7105470537010484
CAL120,CIDs51039095,"[0.07872, 0.1076, 0.1225, 0.1443, 0.1735, 0.1989, 0.3001, 1.713]",0.35483,breast,0.8884793808167226
CAL120,CIDs54751698,"[0.04845, 0.05359, 0.07637, 0.08002, 0.08162, 0.09795, 0.1242, 0.1267, 0.1381, 0.1447, 0.1523, 0.1974, 0.42, 0.7074]",0.1749099999999999,breast,0.8186679285014762
CAL120,CIDs56649450,"[0.007884, 0.03502, 0.03958, 61.0]",15.27062,breast,-0.2196369579718353
CAL120,CIDs58423153,[0.3038],0.3038,breast,0.8959953401994868
CAL120,CIDs72793174,"[0.07705, 0.08816, 0.09313, 0.1019, 0.1194, 0.1463, 0.1527, 0.1708, 0.1712, 0.1968, 0.2076, 0.2163, 0.498]",0.17226,breast,0.8305880367142752
CAL148,CIDs16654980,"[0.2928, 0.4607, 0.5929, 2.18]",0.8816,breast,0.1653082322655389
CAL148,CIDs17755052,"[0.2973, 0.307, 0.3268, 0.3272, 0.337, 0.3657, 0.3851, 0.4211, 0.6262, 0.8845, 1.043, 1.085, 1.427, 1.521, 7.939]",1.15286,breast,0.1903280398221951
CAL148,CIDs24964624,"[0.1898, 0.2009, 0.2107, 0.2186, 0.2286, 0.2292, 0.2376, 0.2471, 0.2547, 0.2785, 0.2951, 0.3389, 0.3704, 0.3719]",0.26229,breast,0.5529333719819618
CAL148,CIDs25227436,"[0.1329, 0.1391, 0.1459, 0.1555, 0.1572, 0.1582, 0.1593, 0.1633, 0.1719, 0.173, 0.1751, 0.1829, 0.1829, 0.2032, 0.2092]",0.16731,breast,0.7878821834123817
CAL148,CIDs25262792,"[0.05574, 0.1517, 0.1823, 0.1965, 0.1994, 0.2101, 0.2156, 0.2209, 0.2611, 0.3068, 0.308, 0.3189, 0.3357, 0.3475, 1.541, 1.552, 2.428, 3.695]",0.6959,breast,0.3872680142087271
CAL148,CIDs51039095,"[0.01044, 0.0325, 0.04453, 0.07304, 0.1136, 0.3182, 0.3924, 20.38]",2.67059,breast,-1.396630262075821
CAL148,CIDs54751698,"[0.3138, 0.3245, 0.3398, 0.3407, 0.3565, 0.3573, 0.3584, 0.3602, 0.3704, 0.4154, 0.4329, 0.4746, 0.5511, 0.9315, 1.232]",0.4772699999999999,breast,-0.0231932585366032
CAL148,CIDs56649450,"[0.2829, 0.2981, 0.3281, 1.056, 3.03]",0.99902,breast,0.1061994665905116
CAL148,CIDs72793174,"[0.2521, 0.2604, 0.2703, 0.2834, 0.2921, 0.2985, 0.3095, 0.3297, 0.332, 0.3831, 0.5401, 0.5774]",0.34405,breast,0.4163735968985444
CAL51,CIDs16654980,"[0.7691, 181.7]",91.23455,breast,-0.7635928502309158
CAL51,CIDs17755052,"[0.3123, 0.3173, 0.3846, 0.3932, 0.4295, 0.4756, 0.5432, 0.6644, 1.179, 1.305, 1.485, 6.281, 25.75, 112.7]",10.87286,breast,-0.6301663393100285
CAL51,CIDs24964624,"[0.3157, 0.3408, 0.3817, 0.4158, 0.4438, 0.6464, 1.079, 10.86, 17.45, 607.7]",63.96332,breast,-1.1675009289542249
CAL51,CIDs25227436,"[0.2391, 0.2828, 0.2839, 0.2889, 0.5273, 0.5416, 0.5551, 0.5633, 0.5745, 0.5773, 0.622, 0.726, 0.865, 107.3]",8.13906,breast,-0.2290083242103125
CAL51,CIDs25262792,"[0.05126, 0.1683, 0.1951, 0.2322, 0.2371, 0.249, 0.2509, 0.2591, 0.2672, 0.2746, 0.2889, 0.2913, 0.3161, 0.3247, 0.3293, 0.3332, 0.3987, 0.4024, 0.4069, 0.4202]",0.2848199999999999,breast,0.3247549862939902
CAL51,CIDs51039095,"[0.03465, 0.03679, 0.1699, 0.2326, 0.2579, 0.3369, 0.7739, 1.44]",0.41033,breast,0.1834952848244292
CAL51,CIDs54751698,"[0.003227, 0.01891, 0.05276, 0.05612, 0.07621, 0.1067, 0.1501, 0.2178, 0.2215, 0.2467, 0.3088, 0.3829, 0.6219, 1.385, 2.349]",0.41318,breast,0.2939903456735987
CAL51,CIDs56649450,"[0.3494, 1.917, 11.66, 108.7]",30.6566,breast,-0.7174195640135488
CAL51,CIDs72793174,"[0.02114, 0.04643, 0.06656, 0.152, 0.1723, 0.236, 0.2811, 0.2866, 0.3915, 0.4366]",0.2090199999999999,breast,0.4020051645288632
CALU3,CIDs00005515,"[0.03283, 0.03308, 0.04459]",0.03683,lung,0.8607848057627759
CALU3,CIDs10127622,[2.212],2.212,lung,-0.1091400524444147
CALU3,CIDs44137675,[0.1305],0.1305,lung,1.1525888540471003
CALU3,CIDs49800198,[0.02421],0.02421,lung,-0.0072116373580927
CALU3,CIDs56946894,"[0.01633, 0.02208, 0.08494]",0.04112,lung,1.4834915316545791
CALU3,CIDs70685869,[334.0],334.0,lung,-1.2899443644353086
CALU6,CIDs00003310,"[0.6297, 0.636, 0.6507, 0.7362]",0.66315,lung,0.1955878940954269
CALU6,CIDs00005515,"[0.0307, 0.03117, 0.03133, 0.03672]",0.03248,lung,1.4613270957998674
CALU6,CIDs05311497,"[0.01121, 0.01181]",0.01151,lung,1.8592775219594069
CALU6,CIDs17755052,[0.5368],0.5368,lung,0.076826400733524
CALU6,CIDs24978538,"[0.4962, 0.9845, 1.068]",0.84957,lung,0.2311213543367965
CALU6,CIDs42611257,"[0.4592, 0.9409]",0.70005,lung,0.0947875721237533
